date,city,aqi,pm25,pm10,no2,o3,co,so2,temperature,humidity
2025-05-21 13:54:30.299114,Delhi,261.15187291700465,75.61372013279767,91.46542169471013,39.31465229949439,27.476150831010592,13.509889702312494,13.617765582357846,25.56387699712679,64.63053612517403
2025-05-22 13:54:30.299114,Delhi,256.0615395861434,78.74381215761213,104.10256110709354,39.1370789697768,26.262267827699944,12.072921187859478,12.158497186735815,22.34765230749822,69.11001130213005
2025-05-23 13:54:30.299114,Delhi,252.81114606277313,76.95126073243236,103.83656385766166,36.407994972131156,29.898206284117517,11.521425682467179,12.017275550952583,22.612206696763728,51.592947364890136
2025-05-24 13:54:30.299114,Delhi,203.2376652253666,61.351367314745765,70.1498301315573,30.672926031795928,19.608983481911167,9.878880998996545,11.380493608440846,19.55871634428422,47.43706965683753
2025-05-25 13:54:30.299114,Delhi,187.07604469948222,54.289149613751164,80.64206626661169,24.605855189938236,21.276344885686463,10.10867270189842,8.345752534876908,22.04007556530178,64.77705547464072
2025-05-26 13:54:30.299114,Delhi,249.83642755700782,67.23416077099316,97.73437554247643,39.88409902894489,27.034078957531964,11.962624290618084,12.504111729110704,21.12457192911079,53.88443690496249
2025-05-27 13:54:30.299114,Delhi,229.45362880236038,71.36861051960582,88.31996500299688,35.100780077760646,25.319512088278703,11.779644463918675,11.757931299555116,23.142302691913972,62.46088456671371
2025-05-28 13:54:30.299114,Delhi,200.23221730616024,61.482504674671866,77.31086776320939,30.242834862781788,21.998276478492556,9.957895615518842,10.335916230434869,20.517610816858593,52.07765831132844
2025-05-29 13:54:30.299114,Delhi,225.26076797255038,68.98311442149026,94.64659797130943,31.309779222393544,24.951002412979154,11.949965719522318,13.71480771800503,23.824523695799805,62.506429816529135
2025-05-30 13:54:30.299114,Delhi,216.2888135229897,66.44918289880896,95.24797111451883,35.90991525792363,22.796418772943692,10.536297520758918,10.567339638476755,20.876954006458526,69.4447490480657
2025-05-31 13:54:30.299114,Delhi,222.16465595349683,67.04631897681544,89.90275592686338,35.88310840708055,24.020382140916382,12.021421378718912,11.947212952619715,22.409488428073267,57.57947201140497
2025-06-01 13:54:30.299114,Delhi,176.2216305978472,46.68338041733138,64.53367097814171,29.539762125024446,19.761961725072897,8.300237468280004,9.79789480019128,14.874150297833383,62.576194797170956
2025-06-02 13:54:30.299114,Delhi,203.08175785147765,56.56737421556346,90.64587762259292,28.028780520624665,21.06548450059759,12.135464714714253,9.031210410997558,10.289623204339362,69.56895259427459
2025-06-03 13:54:30.299114,Delhi,215.43081168580545,68.90229754634473,81.37889512398228,28.1920848446729,21.354524731600534,11.056538666776289,10.775546104889878,15.751850055875833,51.44709569087958
2025-06-04 13:54:30.299114,Delhi,198.30800511616835,61.274897275590924,79.83015069863596,30.554713259473303,19.838223052923013,11.797643974918195,8.129467446300046,9.194691057146153,62.594436399506804
2025-06-05 13:54:30.299114,Delhi,184.09360984691097,50.56153652586071,74.84520013294306,32.55701400226023,16.064194576065713,9.445751721384694,10.535021059477133,22.902763625859926,63.522723318309914
2025-06-06 13:54:30.299114,Delhi,166.59833222024616,52.52288825146857,53.29529663818715,29.05426344640751,18.426852166079883,6.958030511554807,7.436938558397317,12.008668382417078,61.297233830036895
2025-06-07 13:54:30.299114,Delhi,153.0603001742528,43.27731696154055,76.20690234555923,29.119067146296842,16.170877618476986,7.339373294842043,6.5004350864179905,12.71817237888056,42.38418565439646
2025-06-08 13:54:30.299114,Delhi,157.2464878207327,44.09114220291674,69.24105120563986,25.602892732821708,14.653082426478006,7.533335749793144,8.138426982856958,16.597602175078148,63.805266845252774
2025-06-09 13:54:30.299114,Delhi,199.30391202549248,57.37003001998669,81.32203774699875,26.248833953848923,19.388510826698383,10.683291842701557,10.056857211234885,15.466709072013858,65.59172853146251
2025-06-10 13:54:30.299114,Delhi,207.69596950081325,65.21395067888781,80.17540422960973,32.653550858352375,19.002323022389636,9.670168759036818,9.90611426817639,14.661724728597859,72.11759050745417
2025-06-11 13:54:30.299114,Delhi,203.75220800757972,61.774606942511674,79.76846593763995,36.977093203810114,24.638787210392067,9.665732920109857,10.023219753636186,15.090107160087003,49.214326042686665
2025-06-12 13:54:30.299114,Delhi,180.89331489690255,56.99340812276738,72.16080989219229,28.70904632368816,19.215914060786304,10.321442800623846,8.656468316527434,14.59660537253222,67.86426284275399
2025-06-13 13:54:30.299114,Delhi,200.62149575167308,61.69268763574682,91.38603218623186,30.96566176241251,20.093344496847322,9.35454090247885,9.773625835757104,11.636385871049356,52.88412100478557
2025-06-14 13:54:30.299114,Delhi,192.54746162621134,59.92775039701185,79.58119111087495,29.512930685049493,20.17045424716186,10.478470664760701,8.737386952234298,17.81592708941367,55.56097312580033
2025-06-15 13:54:30.299114,Delhi,152.20447090577812,46.58587641867473,64.17898522514244,23.0130997646721,15.780222717488893,6.14274045819189,6.354811490932896,13.899144329848841,40.041339255835574
2025-06-16 13:54:30.299114,Delhi,189.24218317586514,53.41299228991478,69.26496335275749,26.487144450895496,19.701494973885424,9.52818704637541,7.555659974222551,16.865654296902097,61.28822594532321
2025-06-17 13:54:30.299114,Delhi,198.82132849642213,64.61242110627997,56.327384403271424,28.358909900218716,20.391565666854135,7.544650919499626,7.837806682963399,13.944331151987942,58.56915517546668
2025-06-18 13:54:30.299114,Delhi,193.82211208697416,54.992941148414964,78.79647639835788,26.460257959371823,19.064228823968623,10.64793863630965,11.431959438628164,13.867828020945066,48.24307426967157
2025-06-19 13:54:30.299114,Delhi,214.73336130639927,62.993784693646866,90.84752905353734,30.61944985978467,21.510674987712992,8.548035951447575,11.034561938867327,18.616051608502122,52.34851749583366
2025-06-20 13:54:30.299114,Delhi,171.20309742305363,54.79755391638053,65.4098144938061,23.56265064391735,16.53121540844593,7.406694253337361,7.401134752581435,13.541669581853053,68.86479037144855
2025-06-21 13:54:30.299114,Delhi,173.23965062644638,50.77986855227098,55.187095866162394,21.729239839222764,15.660478956894677,5.88439997575739,10.931884097171464,13.442692392378396,58.72278899037257
2025-06-22 13:54:30.299114,Delhi,174.89258179628098,53.7001423369058,69.39638219411945,26.859964954630744,20.370111156554213,9.112953923070352,9.688319390266232,8.266860500293086,36.58426380297385
2025-06-23 13:54:30.299114,Delhi,212.68479738300638,69.37054449005355,71.26471167581784,28.142207492167824,19.319022256807415,8.140061786575444,12.034560924990501,12.271924083171795,69.2616864058152
2025-06-24 13:54:30.299114,Delhi,226.4159892140118,68.04320534230138,101.21389861938077,42.44918411849077,20.818041002160395,12.558222973393242,11.656473399304659,14.97537382504601,51.34560884575228
2025-06-25 13:54:30.299114,Delhi,177.47443721510425,55.1446414781356,72.44263617012578,29.64086659894703,16.687163893930247,9.206188515504461,9.311369767648664,13.803276897613479,85.12804646261579
2025-06-26 13:54:30.299114,Delhi,195.52656991290198,57.99403015451102,60.86543267061026,35.53720088350822,18.286503688347143,10.875391933002609,10.74685380345172,13.059329663593315,44.01238427151597
2025-06-27 13:54:30.299114,Delhi,181.29878486905227,55.434464063648335,72.79054556701327,26.423198276822873,19.22329122651945,9.548053109950516,9.051648889801738,13.922223888608745,53.959596576615276
2025-06-28 13:54:30.299114,Delhi,160.89430008159263,55.35583988804712,64.37435212836789,22.053731659540937,11.868861961574467,9.550778886404924,9.342598774956311,16.992022450879187,53.1890378468914
2025-06-29 13:54:30.299114,Delhi,185.667648296418,53.63572871348527,59.468179697053664,26.34746309301514,18.76992144924543,9.713702384563135,8.122592967960918,17.351763958059962,51.53251203874955
2025-06-30 13:54:30.299114,Delhi,196.9939465751236,57.048669127844434,81.6308114030444,30.780575938882322,19.744064492764902,10.243804427334153,9.136106350302308,12.157469795904113,89.20233769478138
2025-07-01 13:54:30.299114,Delhi,174.11970569472166,52.19187576655989,73.58102142353,27.94274965199733,19.159753779021997,9.190088064956802,8.749115775215309,5.968883331791172,50.71061667239419
2025-07-02 13:54:30.299114,Delhi,161.8415736181331,52.87745336199062,64.8022760923178,21.688326581674556,12.703481286494524,8.27714894004062,6.840109921644807,7.913631129099477,62.02250035766482
2025-07-03 13:54:30.299114,Delhi,155.2431208674355,42.27351974170494,52.05735890915424,22.21134635791394,14.630312146101375,9.158153854043364,6.953742484655865,6.979459125156799,53.061978538363064
2025-07-04 13:54:30.299114,Delhi,158.3375720500717,49.04764588890796,71.79274492477494,20.405332621641627,13.486502181865138,9.345305749328352,8.209486526831345,8.285969487265598,72.82773063064218
2025-07-05 13:54:30.299114,Delhi,157.9265390787446,50.21133429992716,74.93182049191697,21.646711216599407,18.24974224026643,7.662574574575056,7.713317196961703,10.419038236768372,61.81317072842294
2025-07-06 13:54:30.299114,Delhi,171.0686452172412,38.425279249229135,62.1672777010254,25.828960848237866,16.676396713222505,8.2774880907313,8.229277956013945,5.711689216632198,50.6747548586386
2025-07-07 13:54:30.299114,Delhi,200.1509150649627,66.214307776326,79.48410212717043,30.5717078635964,21.738934862388408,10.529543451188207,9.551890928467921,4.905176989604025,58.28548005525662
2025-07-08 13:54:30.299114,Delhi,167.45530843764604,49.44676503157426,53.94761179000191,23.22028978908504,16.58129640801819,7.168904751090576,9.610678552298973,9.284960251095278,69.53509532231004
2025-07-09 13:54:30.299114,Delhi,165.33799262403474,44.05693262396738,56.61044792764725,25.16031194936175,12.283925871203728,8.505644195589504,8.666409857651542,7.064103998194147,70.54955835451348
2025-07-10 13:54:30.299114,Delhi,165.31822063052272,39.77493622671327,67.09465813308267,24.34182351112592,14.912180400985765,8.602773153303614,9.09639039448124,6.489809901940962,63.25046854421021
2025-07-11 13:54:30.299114,Delhi,166.3847071477544,45.82976482457877,63.642329036647375,24.858110694585527,17.509735916570207,8.677907694381583,7.45247477639973,8.352244264346572,64.80370022994265
2025-07-12 13:54:30.299114,Delhi,167.76738374756638,48.601441359728355,74.07380300146197,27.460941902035742,17.96451019060652,8.402344645323131,6.858532873680855,5.30538886660697,43.7140657852665
2025-07-13 13:54:30.299114,Delhi,170.14424195311236,58.37829842680579,73.13075475447579,27.12155498128357,15.771036746538549,8.977726449412398,11.035857096533832,7.582811964518712,46.66766171194769
2025-07-14 13:54:30.299114,Delhi,173.6868308588502,43.719759986023206,71.1006679371753,26.11811606658023,15.527943967594402,7.702037654440504,8.742997531842972,7.080032903474585,41.52765688454258
2025-07-15 13:54:30.299114,Delhi,141.54926522808032,35.14480671290844,62.95039959336723,23.094406974310743,16.322675958696596,6.750443016472889,8.089534263944309,13.232147859757866,68.37534542421797
2025-07-16 13:54:30.299114,Delhi,164.9579862269229,52.62546985857963,68.4918581730852,22.04324706962801,15.865555731963738,8.169437938293344,8.368339547336758,11.417740803067968,58.84252883288982
2025-07-17 13:54:30.299114,Delhi,154.64562536106612,50.568416273454346,69.45690764613049,23.002272620813347,14.817585007464135,9.00276999655217,7.64218365336844,6.0320170920546055,69.8216766782827
2025-07-18 13:54:30.299114,Delhi,165.29286748630278,43.67191807463017,70.38690960316626,25.501431985385597,17.16001402690425,7.202699096679668,7.411054694200012,12.234594562885443,53.83875173102625
2025-07-19 13:54:30.299114,Delhi,140.53691617568634,36.23457975032312,54.22997387703464,18.180564395293594,12.43050866560045,6.888126684591053,7.602146940420891,12.645600210313745,52.378231675017204
2025-07-20 13:54:30.299114,Delhi,146.37922027551735,43.7659697979337,57.52745651602254,25.690916665117065,12.443789260130934,6.738771254176699,7.905841318640524,4.365053721122758,89.21021887542595
2025-07-21 13:54:30.299114,Delhi,167.36008962384733,45.17365068393894,70.24702778741212,25.90165475642942,15.145090482640859,8.971300357439105,7.774450906925464,11.558478358939286,45.77165374096994
2025-07-22 13:54:30.299114,Delhi,153.66221453818673,44.496878611633434,74.77057599843569,24.156343250099795,18.836848603090644,6.373942125527149,8.659755714045247,14.181048546274726,58.38446074819163
2025-07-23 13:54:30.299114,Delhi,174.31073519541897,56.845493456706095,70.8202586627964,23.48970759120496,17.893371813170347,7.570519035827087,8.645699139580538,10.44047881137443,65.49633730646765
2025-07-24 13:54:30.299114,Delhi,140.54259009906787,42.7720034067631,57.66573959897072,17.081074174602115,8.831438421123508,7.525215007367103,6.718249878429922,10.94913958528856,37.98892591016717
2025-07-25 13:54:30.299114,Delhi,166.63272546515697,39.267675126570985,63.62871162764707,29.072959505779135,17.83258846898804,9.411294942041156,8.557157255185992,8.142008167127985,58.75815400279453
2025-07-26 13:54:30.299114,Delhi,155.52953619545758,53.37996315483488,71.49303519896378,25.349041103991112,14.371829052595865,7.52196512054778,8.789143271349985,3.880360338457246,71.08615135382405
2025-07-27 13:54:30.299114,Delhi,123.85417431782928,42.23726221682256,48.692816817843635,16.96202113207306,11.8713485088356,6.511744765090242,4.65680580975447,10.709592448947593,80.3079807347894
2025-07-28 13:54:30.299114,Delhi,169.55330095999608,47.97018659173083,81.07216156006297,25.54107923891934,16.49798871965643,9.19106113435415,7.7050220929065105,12.758282487492984,52.62963431882906
2025-07-29 13:54:30.299114,Delhi,149.10745327769928,38.22767083539994,69.36585993792838,18.396813198066074,16.85362870634265,9.027099279987045,7.593704757559222,6.383717587778733,62.52137701548662
2025-07-30 13:54:30.299114,Delhi,199.11547714394726,64.92638052709286,71.65777006180898,34.166220847726386,19.87137190623028,8.920633802275352,9.03344422532143,12.121413510517247,61.779724760407
2025-07-31 13:54:30.299114,Delhi,130.59867298129515,46.025205702948426,47.62134020456226,20.839855412187507,9.714889119705486,7.999415470830909,6.228445125164238,7.235629039227033,64.01165424530893
2025-08-01 13:54:30.299114,Delhi,156.02183907783632,56.52256343189664,60.4823050963043,19.663253791473473,14.95794685686184,7.522640530775387,10.39515683296772,-0.9199821613441301,49.9429358461001
2025-08-02 13:54:30.299114,Delhi,148.09788497184877,42.266503542578796,62.81566814697434,23.385218927346294,13.823212894150037,9.62851058579134,8.997752402704746,2.07750758267349,77.35129680670009
2025-08-03 13:54:30.299114,Delhi,118.61781194124347,29.046625586055335,39.93706098837741,19.904963143461472,11.97087484556583,5.953680989693448,6.409930705222537,-0.24121160485911286,56.50048903640891
2025-08-04 13:54:30.299114,Delhi,169.06400789857335,55.40022941617291,78.18593470537665,20.242123344238827,17.344811158280127,10.375891122890762,7.218730775955832,3.5982533766278326,62.403857916715495
2025-08-05 13:54:30.299114,Delhi,146.28315098747484,45.400201246244144,65.17306870394917,22.3351722501449,15.426325866768181,6.740490568852438,5.46394055853956,-0.7250769735056575,62.98551148184806
2025-08-06 13:54:30.299114,Delhi,133.46149750383162,36.54597536066426,57.98541976220034,24.09757984483801,10.62658079889061,6.493851893042779,6.936104787787151,4.098839639239613,48.8897895223663
2025-08-07 13:54:30.299114,Delhi,154.1389655656067,46.08637522802078,63.89505793232864,17.42418900571386,17.290993369025966,7.264370784703737,8.102909510313854,0.2948214926189676,52.85489614132514
2025-08-08 13:54:30.299114,Delhi,128.77583800136958,45.875489811324,44.343701363913794,19.09589298406503,11.243962029724706,5.536122762707237,6.368858446763522,6.860203487274024,73.8157456151769
2025-08-09 13:54:30.299114,Delhi,131.5538399839292,38.09828882286319,31.956817517398296,26.200113962434944,9.775828807708908,7.676136279289164,6.270936524314249,3.1397087330671516,47.49254945189558
2025-08-10 13:54:30.299114,Delhi,127.9721083177418,50.59450745770991,31.818364812362287,19.088933805916596,13.36919137386369,6.007027206692474,6.9540335809190115,0.14656861770667895,61.480380581980434
2025-08-11 13:54:30.299114,Delhi,134.89525513622667,36.05772321243448,72.46109931326417,19.406747595206276,12.829982159452387,6.957884811381884,6.165127512717268,4.839620466154963,61.326810090142125
2025-08-12 13:54:30.299114,Delhi,133.39770532132735,39.89025311264336,43.35328474840551,21.418887879037694,13.72031844607247,6.08209875947448,4.4710360510939235,1.7284088739584138,44.98042857514612
2025-08-13 13:54:30.299114,Delhi,155.6811752470895,44.98754048273778,54.59816335100513,22.645141875011632,12.551459603200126,7.15095022557951,6.253635587916128,-3.2474794059217817,48.034756525699535
2025-08-14 13:54:30.299114,Delhi,143.01783875337725,45.60797478889266,47.83405616827428,19.912231644955355,14.546178691173115,6.282167902735616,7.169297134602841,9.908701620284509,59.2602786658024
2025-08-15 13:54:30.299114,Delhi,150.3012902082309,51.21765885874693,57.01606210227809,18.36754864779015,13.015782565309282,7.640592844884371,5.581462264992555,-0.06633979039741122,58.55968545473302
2025-08-16 13:54:30.299114,Delhi,144.23594831047538,51.55174813182732,58.89375174455243,23.655343318468173,17.69193091944371,5.749909183228134,4.494656825004553,2.893596925109871,51.34468084378665
2025-08-17 13:54:30.299114,Delhi,135.66235205227045,35.60905387831356,50.81895581438312,16.381755246033606,13.893737046882912,6.354435056630554,7.708409614250676,4.317046554064065,56.40802629531439
2025-08-18 13:54:30.299114,Delhi,153.6164845996935,39.673423375266786,80.17641857400123,20.238488061845995,14.55414256184536,7.064090259486231,7.908107218310933,-1.8551831463511856,64.34337228138864
2025-08-19 13:54:30.299114,Delhi,151.53032097042302,49.15175793339231,63.64095967959089,23.03218875706906,16.437359074668585,5.768604689476325,7.41550202317423,2.3309273953313356,45.0908802291987
2025-08-20 13:54:30.299114,Delhi,154.12926144575755,47.9729495469053,53.59393319928296,25.241043056835068,19.603988368826165,8.332179329256768,9.605488157225212,-2.179270166329127,71.01469671056425
2025-08-21 13:54:30.299114,Delhi,154.06131157116306,41.23894390895811,61.59623601633174,24.939645194126435,16.550616396739894,7.84633432288015,6.2297768486003555,2.536952612455206,67.83155181836015
2025-08-22 13:54:30.299114,Delhi,157.55853026809984,43.93092922018485,65.10763061986174,24.14261580389153,16.32779505999077,7.881868889553223,8.758526998678557,0.9546251091205638,46.99960771619554
2025-08-23 13:54:30.299114,Delhi,141.35617724376203,38.176731700698724,45.42087220344108,21.919808284896323,13.218850312020162,6.78477351095515,7.400624563511145,3.5964774934345183,58.15644038744943
2025-08-24 13:54:30.299114,Delhi,139.40880550484383,44.368462121590376,63.9728466268045,17.114831566977426,15.613509074588805,8.176170504507011,6.750594337918004,-0.7412519896280312,59.70860784668334
2025-08-25 13:54:30.299114,Delhi,138.32626877825118,45.09776942981236,56.95777701373105,20.591525550830834,12.249203740802447,5.590679291674139,7.287906013749513,1.859776612843887,56.458479576010426
2025-08-26 13:54:30.299114,Delhi,147.7733054024818,43.82473364777414,55.01987946485121,21.639303294273304,14.282997508747188,8.212105180690688,7.154297889732267,2.209219377515999,45.24751420463641
2025-08-27 13:54:30.299114,Delhi,128.7658421778945,40.34115205911267,61.94681135449777,18.125122901887824,11.047750045522038,7.264979080522963,7.006221101750815,2.2998239549193857,70.68702409096873
2025-08-28 13:54:30.299114,Delhi,154.31421516914014,48.54918929720644,61.879517282384256,25.238838094690724,13.626602196065106,6.809451943080809,8.213499808516117,-1.6205390776469857,54.94919995252274
2025-08-29 13:54:30.299114,Delhi,154.90518738320083,45.20131084632502,60.84006172098373,24.72554967471769,17.55404631473845,8.330023264782874,7.395022175783672,1.5956365972710111,42.43742762535713
2025-08-30 13:54:30.299114,Delhi,146.1504414656546,46.170262016877004,52.55354983953518,25.687153736738885,15.00243395892738,7.437684819008217,7.383545963826333,1.713561046857527,51.38030733673011
2025-08-31 13:54:30.299114,Delhi,140.2442672740897,41.19831868989239,52.895002167423264,19.28374570351441,14.186070412699062,6.018330256864605,7.838479111256834,-1.687590295208154,57.76882693938982
2025-09-01 13:54:30.299114,Delhi,119.11046395622847,37.8011127786769,43.40299773633455,11.96457051228314,11.359352273002173,7.206134561404521,6.582128515683465,1.5409611179258917,85.29912558762692
2025-09-02 13:54:30.299114,Delhi,153.95232297175414,45.50863009736178,73.09859575624296,18.669138875174305,17.76752298070116,7.476222653002364,7.572947745808417,-2.914409422642842,48.607373343402216
2025-09-03 13:54:30.299114,Delhi,129.94577911932325,46.81168413989975,66.03144010100402,19.570829145135825,12.042895929284896,6.798831590075084,7.160215352964063,6.503181664627235,60.25408929706931
2025-09-04 13:54:30.299114,Delhi,128.87875915983653,39.47748201875895,55.03456529632042,17.807930234241038,11.31539970939958,6.681560183851496,5.658703810323664,0.5621487740794713,63.50783040856065
